,target
191078,0
330140,0
178232,0
215596,0
61347,0
161972,0
32674,0
13115,0
344427,0
307609,0
359374,0
307377,0
40478,0
208126,0
20156,0
255822,1
184921,0
231030,0
173579,0
104351,0
29024,0
183228,0
301059,0
174414,0
331175,0
137259,0
254958,0
4478,0
257501,0
301183,0
319958,0
181732,0
360067,0
323556,0
380915,0
120838,0
102711,0
392752,0
227493,0
259836,0
83643,0
349507,0
384260,0
313599,0
3070,0
215493,0
249529,0
199576,0
182009,0
10071,0
221886,0
103731,0
133126,0
388044,0
21440,0
22136,0
213584,0
138483,0
137819,0
71975,0
281502,0
187970,0
18502,1
353996,0
64952,0
267211,0
329460,0
315145,0
123386,0
164422,0
185958,0
291295,0
26281,0
365052,0
346060,0
37215,0
391882,0
4965,0
225763,0
303039,0
58198,0
89776,0
251077,0
189298,0
346043,0
144127,0
375044,0
259953,0
357516,0
169512,0
260210,0
242833,0
339702,0
294678,0
221712,0
178726,0
108422,0
251144,0
239112,0
252999,0
195928,0
264244,0
236880,0
338652,0
335501,0
199139,0
38351,0
190873,0
130250,0
25587,0
27212,0
199682,0
159870,0
23720,0
232581,0
140959,0
120121,0
380815,0
51597,0
109771,0
180689,0
63231,0
133379,0
183495,0
292983,0
292050,0
68287,0
338631,0
361103,0
212425,0
165164,0
16451,0
370584,0
374352,0
332139,0
163809,0
170168,0
2983,0
157289,0
110449,0
36844,0
131490,0
73740,0
84419,1
390436,0
168629,0
348151,0
282031,0
245113,0
5943,0
349951,0
102570,0
226638,0
89255,0
220746,0
160736,0
206514,0
102243,0
273578,0
29369,0
88612,0
146145,0
276843,0
20483,0
234102,0
30071,0
186322,0
57496,0
24243,0
169237,0
127048,0
135833,0
245349,0
121323,0
203436,0
361277,0
114182,0
247307,0
83133,0
68212,0
354875,0
294285,0
360260,0
106707,0
284775,0
163969,0
86876,0
239461,0
157547,0
328620,0
39306,0
300244,0
209897,0
340440,0
252022,0
280857,0
284737,0
75090,0
32727,0
372330,0
43703,0
332499,0
193063,0
14463,0
374367,0
92330,0
310035,0
288034,0
191274,0
130564,0
176686,0
205531,0
96978,0
308241,0
277301,0
318026,0
273476,0
69236,0
49555,0
326598,0
62401,0
257577,0
197476,0
252980,0
221206,0
57429,0
293371,0
112442,0
350800,0
17221,0
354866,0
61942,1
153481,0
130588,0
279510,0
180525,0
238217,0
108011,0
59371,0
171260,0
313683,0
328980,0
306524,0
1852,0
69975,0
361906,0
73387,0
37096,0
3108,0
251238,0
187957,0
36614,0
25911,0
363397,0
285657,0
388723,0
2093,0
238924,0
29263,0
11366,0
372931,0
47026,0
267489,0
187691,1
167516,0
74366,0
116651,0
1093,0
29467,0
195582,0
265751,0
181721,0
362551,0
135748,0
79590,0
239938,0
161714,0
91095,0
109436,0
274560,0
88540,0
56123,0
97309,0
236626,0
98440,0
225263,0
302727,0
376666,0
202598,0
348701,0
379275,0
121052,0
215094,0
88148,0
336060,0
25009,0
60363,0
36094,0
292903,0
156956,0
375958,0
31148,0
128371,0
94828,0
350885,0
168004,0
376401,0
168625,0
304890,0
258806,0
130422,0
95415,0
173457,0
256493,0
358101,0
140776,0
270946,0
258128,0
157115,0
384035,0
55508,0
20984,0
195857,0
223746,0
136911,0
265652,0
20313,0
391575,0
38591,0
285078,0
91505,0
135055,0
167134,0
379016,0
203313,0
243313,0
207914,0
56490,0
305150,0
309068,0
311304,0
307580,0
283501,0
255905,0
318890,0
197364,0
40615,0
319606,0
211493,0
37733,0
160573,0
309477,0
60190,0
167040,0
279066,0
311501,0
65620,0
211793,0
82515,0
233803,0
28074,0
335821,0
101554,0
380751,0
28664,0
120893,0
99250,0
167762,0
306097,0
376815,0
17094,0
198085,0
350633,0
65345,0
34131,0
191567,0
290028,0
295182,0
298696,0
296547,1
146566,0
129874,0
372215,0
194275,0
296538,0
352410,0
212775,0
259859,0
370354,0
45526,0
183738,0
93481,0
347931,0
374726,0
148963,0
251321,1
269346,0
223145,0
196239,0
164553,0
309968,0
93191,0
225399,0
49927,0
22520,0
123235,0
76681,0
42946,0
284194,0
249927,0
43341,0
240121,0
104285,0
245717,0
25006,0
212990,0
331679,0
121196,0
345119,0
147500,0
274472,0
71503,0
254067,0
217918,0
200227,0
250991,0
163011,0
170596,0
338791,0
27892,0
62068,0
317700,0
98279,0
171892,0
254938,0
123210,0
298820,0
247028,0
178694,0
296156,0
31258,0
347113,0
23011,0
330591,0
174483,0
51857,0
200671,0
279459,0
339402,0
215098,0
291236,0
156825,0
373145,0
97903,0
3105,0
307073,0
273621,0
7890,0
325143,0
22112,0
73041,0
74061,0
40645,0
49371,0
360091,0
349015,0
233713,0
122382,0
31999,0
45255,0
77304,0
304902,0
220827,0
172045,0
250528,0
297388,0
240069,0
319498,0
7029,0
189782,0
211265,0
345129,0
153879,0
389956,0
334117,0
160737,0
322697,0
6835,0
276307,0
212405,0
125114,0
385348,0
41544,0
225057,0
26005,0
279885,0
217703,0
351017,0
175258,0
337474,0
339458,0
2949,0
225732,0
151070,0
287042,0
137441,0
380021,0
342728,0
114690,0
328677,0
174041,0
363486,0
82385,0
273338,0
68580,0
276213,0
90312,0
100067,0
276688,0
63034,0
314977,0
217719,0
321807,0
344716,0
287777,0
318126,0
324308,0
64925,0
308185,0
210741,0
263003,0
268858,0
193875,0
111833,0
289274,0
23935,0
365689,0
201662,0
8519,0
364584,0
185542,0
346695,0
339043,0
390567,0
76584,0
298332,0
69124,0
31804,0
28847,0
92234,0
303991,0
167997,0
324496,0
25515,0
121144,0
203206,0
307945,0
333219,0
162078,0
334381,0
151888,0
256956,0
246375,0
27679,0
34647,0
361972,0
241080,0
11407,0
301160,0
142635,0
311035,0
25142,0
149783,0
340492,0
360201,0
334648,0
279028,0
58889,0
265822,0
323423,0
57720,0
374406,0
63361,0
25298,0
162541,0
62841,0
61524,0
165581,1
324311,0
97795,0
200559,0
90909,0
337059,0
370899,0
140214,0
292355,0
150099,0
303011,0
284221,0
134095,0
300474,0
295499,0
217577,0
71348,0
350490,0
2968,0
85118,0
262346,0
246138,0
139209,0
179077,0
7523,0
234567,0
61937,0
357295,0
245295,0
184867,0
302337,0
199783,0
344589,0
385887,0
350294,0
356049,0
388755,0
269728,0
284121,0
309235,0
373854,0
76543,0
270687,0
10158,0
219070,1
219388,0
14917,0
368511,0
1930,0
143283,0
173332,0
340020,0
377557,0
220763,0
280363,0
353871,0
252764,0
357588,0
249442,0
125158,0
317576,0
140200,0
147255,0
246336,0
112253,0
189898,0
315292,0
282331,0
103881,0
362243,0
23884,0
91621,0
77431,0
297901,0
325191,0
79523,0
322940,0
30702,0
267625,0
38053,0
175305,0
261583,0
39456,1
317016,0
128589,0
148056,0
51877,0
38811,0
186061,0
290239,0
332710,0
258719,0
257820,0
216198,0
213565,0
164064,0
364060,0
249990,0
314110,0
209243,0
105992,0
383773,0
122851,0
255058,0
241767,0
273917,0
253656,0
116410,0
148893,0
1935,0
144734,0
309164,0
97755,0
51121,1
159721,0
65910,1
242470,0
287633,0
136356,0
307870,0
16718,0
265253,0
201908,0
201628,0
165116,0
177000,0
146176,0
269833,0
56100,0
189528,0
257579,0
237198,0
255,0
298596,0
370403,0
277441,0
188686,0
345535,0
160599,0
178165,0
102662,0
319901,0
371443,0
350670,0
392070,0
103269,0
87524,0
305338,0
41004,0
291309,0
3090,0
172267,0
279753,0
367633,0
17232,0
36470,0
114467,0
223643,0
222629,0
46546,0
38235,0
132029,0
62060,0
135733,0
300865,0
266349,0
148526,0
144293,0
126504,0
378934,0
286290,0
318278,0
175571,0
224818,0
75886,0
183182,0
277413,0
276792,0
318285,0
201220,0
3409,0
129991,0
58036,0
4975,0
337290,0
180827,0
75190,0
132203,0
92167,0
277917,0
389360,0
343385,0
295329,0
55846,0
84256,0
87567,0
373914,0
133416,0
14766,0
374423,0
257912,0
324825,0
44704,0
5386,0
285765,0
93220,0
305665,0
184397,0
309769,0
343640,0
229545,0
31783,0
211734,0
272454,0
218300,0
14354,0
120701,0
227636,0
366484,0
168922,0
11119,0
217357,0
370000,0
326476,0
51617,0
62658,0
41926,0
159134,0
354796,0
228302,0
41350,0
216664,0
389295,0
178323,0
38757,0
197891,0
365841,0
260478,0
228207,0
204059,0
22892,0
5674,0
231597,0
355225,0
341693,0
188996,0
113786,0
272624,0
196451,0
20430,0
316345,0
281952,0
12070,0
158238,0
101058,0
122815,0
78356,0
253505,0
130906,0
235563,1
137149,0
208658,0
195085,0
311846,0
341407,0
349188,0
17174,0
286080,0
368917,0
271864,0
363052,0
376435,0
324902,0
218158,0
209230,0
303038,0
192708,0
145863,0
237049,0
264418,0
331862,0
72585,0
190795,0
371314,0
46194,0
170433,0
18162,0
223070,0
127090,0
17104,0
175555,0
142459,0
125609,0
326503,0
125360,0
205332,0
328033,0
265409,0
24766,0
378231,0
203211,0
65228,0
212689,0
53280,0
134602,0
364183,0
296442,0
350806,0
262227,0
384221,0
74029,0
137359,0
282695,0
55376,0
274581,0
6477,1
158095,0
388735,0
179389,0
253192,0
140659,0
62186,0
184802,0
349328,0
87396,0
378815,0
170659,0
198287,0
248670,0
209220,0
33909,0
26834,0
97311,0
252913,0
257523,0
167066,0
206242,0
62766,0
40303,0
226052,0
376626,0
341138,0
161243,0
201462,0
375124,0
116858,0
132576,0
135746,0
194523,0
28225,0
113883,0
225761,0
139347,0
317683,0
34615,0
202585,0
14167,0
304080,0
140805,0
262784,0
312920,0
203599,0
191815,0
129306,0
160182,0
326513,0
346520,0
182459,1
255173,0
370235,0
330640,0
12730,0
186614,0
289962,0
132490,0
305045,0
16057,0
370177,0
293590,0
203613,0
218396,0
320218,0
103928,0
104415,0
276037,0
318296,0
8997,0
380570,0
232693,0
66107,0
346427,0
296878,0
196357,0
162094,0
164306,0
203173,0
12404,0
30087,0
301591,0
88371,0
166383,0
189698,0
71163,0
132506,0
161227,0
100486,0
362193,0
238962,0
78837,0
199334,0
377041,0
142322,0
286540,0
81114,0
94590,0
319509,0
185906,0
385380,0
343630,0
279583,0
225007,0
366575,1
177666,0
173067,0
62676,0
139298,1
348069,0
219508,0
325024,0
368642,0
138638,0
128497,0
266565,0
257357,0
205219,0
29352,0
361190,0
203907,0
48739,0
309453,0
255007,0
213485,0
136972,0
294302,0
82073,0
210798,0
318496,0
79869,0
171629,0
196213,0
53852,0
298800,0
125392,0
297583,0
8849,0
33088,0
105545,0
298127,0
260891,0
96887,0
69370,0
301368,0
147635,0
15416,0
313963,0
253048,0
105845,0
156249,0
58723,0
375854,0
290608,0
83686,0
194144,0
224182,0
164840,0
7738,0
160100,0
359522,0
292031,0
104375,0
319119,0
117327,0
16753,0
129606,0
200997,0
157913,0
108250,0
139069,0
324658,0
231932,0
335827,0
61658,0
137521,0
104982,0
113720,0
59943,0
13140,0
292811,0
11941,0
343286,0
142474,0
203598,0
82053,0
35023,0
356594,0
320108,0
292057,0
222906,0
127543,0
79733,0
118508,0
113561,0
55979,0
176839,0
177866,0
2339,0
51878,0
321045,0
62386,0
120921,0
236676,0
305332,0
14055,0
362572,0
104859,0
163140,0
70559,0
63874,0
261658,0
33953,0
376625,0
211123,0
289816,0
302328,0
310513,0
80157,0
301772,0
65296,0
313463,0
124558,0
291851,0
305040,0
254522,0
139012,0
167567,0
207055,0
348801,0
3045,0
27055,0
73580,0
271353,0
211582,0
353065,0
137447,0
91439,0
312424,0
302609,0
387103,0
359679,0
172595,0
235907,0
330512,0
232417,0
269670,0
390947,0
367122,0
135960,0
209724,0
240321,0
136415,0
300429,0
90331,0
75502,0
353753,0
11995,0
62471,0
166619,0
280643,0
95627,0
41554,0
161342,0
190347,0
98789,0
38123,0
312307,0
17547,0
364935,0
87263,0
337261,0
360818,0
376088,0
190279,0
44205,0
207120,0
380441,0
238101,0
315239,0
193433,0
283257,0
34796,0
312995,0
86370,0
238699,0
153926,0
343043,0
23953,0
302341,0
367029,0
80675,0
327526,0
149254,0
341840,0
137991,0
302266,0
61720,0
330603,0
282547,0
317205,0
363218,0
315037,0
159966,0
199839,0
307402,0
1034,0
101942,0
347713,0
365372,0
170016,0
284420,0
65222,0
348502,0
100052,0
33806,0
353899,0
136085,0
115117,0
123347,0
88705,0
362820,0
89846,0
89925,0
79331,0
122868,0
242536,0
10897,1
219683,0
74311,0
221652,0
52507,0
264206,0
340282,0
14891,0
17482,0
95925,0
316360,0
266050,0
48428,0
78429,0
282073,0
82522,0
341003,0
132137,0
74422,0
177222,0
330204,0
204539,0
193382,0
342540,0
43066,0
291255,0
52266,0
330829,0
9120,0
169694,0
122266,0
173530,0
93999,0
220145,0
110196,0
92227,0
199183,0
181372,0
186321,0
129477,0
307539,0
169003,0
100435,0
138551,0
216169,0
49644,0
254374,0
16384,0
45135,0
392594,0
196382,0
351597,0
300305,0
118178,0
14379,0
315800,0
139428,1
67616,0
141791,0
4497,0
334955,0
46241,0
28491,0
281776,0
216003,0
76860,0
222220,0
359008,0
313936,0
155439,0
105892,0
56185,0
45063,0
351596,0
166227,0
350007,0
389744,0
225914,0
178982,0
110404,0
23248,0
353207,0
302354,0
319874,0
298491,0
133795,0
130228,0
84584,0
44344,0
94490,0
70570,0
72197,0
66974,0
234395,0
165604,0
222281,0
385930,0
283267,0
148694,0
134962,0
141779,0
165416,0
5375,0
16588,0
3736,0
214903,0
25650,0
271989,0
10794,0
17909,0
34903,0
301861,0
159391,0
392458,0
1584,0
105454,0
262199,0
356997,0
87400,0
112948,0
115462,0
275699,0
368159,0
78081,0
382668,0
172517,0
136909,0
378672,0
130710,0
47386,0
165586,0
77059,0
296177,0
216306,0
327150,0
31483,0
171727,0
275772,0
69428,0
77425,0
337688,0
371083,0
81140,0
343886,0
21797,0
175556,0
85283,0
120253,0
86801,0
111621,0
54762,0
297802,0
359365,0
307261,0
198532,0
367073,0
192680,0
255554,0
110696,0
255250,0
305943,0
301316,0
258696,0
364459,0
230806,0
335459,0
373960,0
139514,0
319510,0
234320,0
259928,0
361724,0
59653,0
330691,0
187173,0
238300,0
161417,0
151685,0
69927,0
332991,0
309535,0
223313,0
200315,0
375607,0
352554,0
40498,0
224613,0
272683,0
146006,0
351385,0
385360,0
364819,0
147705,0
11406,0
63771,0
196195,0
356471,0
212312,0
203552,0
240364,0
352847,0
332027,0
27355,0
201523,0
262341,0
390055,0
49188,0
97213,0
270756,0
250626,0
115473,0
342889,0
350655,0
357467,0
21899,0
273949,0
121319,0
67251,0
322360,0
262439,0
159415,0
337257,0
225402,0
152828,0
334255,0
280583,0
155805,0
273918,0
265346,0
165113,0
182375,0
180018,0
373949,0
298901,0
164546,0
358969,0
56040,0
308611,0
389426,0
91245,0
391520,0
50866,0
112782,0
372000,0
183773,0
90465,0
62359,0
7036,0
237017,0
274626,0
347229,0
58234,0
223790,0
112220,0
313178,0
15059,0
320086,0
54061,0
151419,0
98208,0
384633,0
233869,0
121532,0
290154,0
115160,0
300497,1
38574,0
324987,0
297803,0
227031,0
93682,0
48361,0
314729,0
354515,0
199721,0
77035,0
84050,0
210625,0
57920,0
16460,1
362737,0
276071,0
5325,0
152955,0
289296,0
106410,0
72991,0
115182,0
100965,0
381499,1
94497,0
254717,0
310435,0
237091,0
75523,0
243991,0
145733,0
249931,0
11446,0
308464,0
20081,0
231234,0
91710,0
346052,0
241859,0
297391,0
141849,0
97819,0
77109,0
57796,0
320402,0
291981,0
119420,0
279122,0
300190,0
129863,0
4760,0
130035,0
318527,0
205246,0
362798,0
14527,0
136469,0
28387,0
371347,0
77208,0
306816,0
87816,0
379450,1
169036,0
20301,0
171491,0
190375,0
107307,0
55128,0
12833,0
244594,0
358393,0
66483,0
235421,0
184670,0
272512,0
264751,0
370326,0
124102,0
116537,0
125271,0
113796,0
98147,0
313436,0
12551,0
352552,0
306588,0
139940,0
137293,0
259378,0
38272,0
155419,0
147951,0
7015,0
341060,0
358371,0
213326,0
131444,0
204782,0
57973,0
184207,0
9401,0
37342,0
270407,0
303558,0
124456,0
106573,0
4483,0
166126,0
386909,1
265984,0
154505,0
191687,0
285136,0
101999,0
276164,0
26260,0
243128,0
96010,0
293791,0
252070,0
325364,0
157449,0
238781,0
341483,0
43902,0
322164,0
365716,0
58143,0
141379,0
20165,0
374452,0
345979,0
195464,1
307663,0
178950,0
128755,0
82395,0
148686,0
101017,0
38725,0
175521,0
20374,0
164655,0
11277,0
261245,0
214335,0
85466,0
25538,0
225445,0
206563,0
334560,0
266589,0
150324,0
355947,0
365151,0
265297,0
226591,0
147794,0
141118,0
9090,0
269744,0
60378,0
43494,0
107175,0
124496,0
202921,0
66823,0
60152,0
267830,0
305294,0
236992,0
119952,0
126883,0
11348,0
277468,0
277704,0
303720,0
165123,0
195100,0
221906,0
339164,0
255875,0
390797,0
10044,0
185254,0
86329,0
171245,0
172676,0
59122,0
197815,0
364327,0
301017,0
40933,0
250345,0
180081,0
295937,0
274074,0
141857,0
173768,0
317790,0
379191,0
367092,0
137323,0
113828,0
86688,0
211426,0
273333,0
45672,0
142481,0
272390,0
101666,0
24622,0
342598,0
295644,0
53253,0
319724,0
49072,0
43019,0
95864,0
297786,0
130807,0
15278,0
12086,0
248401,0
1216,0
328994,0
88386,0
20489,0
375384,0
354101,0
275901,0
1921,0
274520,0
232993,0
253574,0
258357,0
136591,0
205458,0
5203,0
26986,0
368131,0
84696,0
185328,0
252369,0
161613,0
121367,0
385196,0
206018,0
301425,0
14518,0
150356,0
5249,0
155053,0
322555,0
108312,0
210857,0
171070,0
343624,0
324276,0
90803,0
20352,0
322530,0
130998,0
229124,0
106780,0
257187,0
55167,0
9592,0
207792,0
185106,0
16510,0
150850,0
197645,0
80138,0
34280,0
222601,0
256307,0
33339,0
169029,0
122113,0
42028,0
333070,0
92471,0
214539,0
290848,0
185376,0
378962,0
132729,0
98950,0
269507,0
314222,0
304554,0
144579,0
384250,0
123641,0
234469,0
292725,0
88051,0
174860,0
181152,0
191183,0
204547,0
29297,0
173593,0
67004,0
308860,0
1640,0
266372,0
343060,0
125023,0
215328,0
135814,0
163622,0
189784,0
74303,0
129170,0
19421,0
364256,0
125798,0
229684,0
47614,0
152493,0
14728,0
70527,0
309441,0
367924,0
43707,0
164434,0
320319,0
72350,0
248794,0
50326,0
345130,0
324671,0
245346,0
26390,0
86587,0
